,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
481,0.00049591064453125,5.595476307566055e-06,0.00029244422912597654,7.776978697919889e-07,0.20648915699741316,0.0013646612784734787,"{'C': 0.20648915699741316, 'gamma': 0.0013646612784734787}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
482,0.0004943370819091797,9.16793067514939e-06,0.0002941131591796875,1.7623633015228584e-06,0.20648915699741316,0.001906995614684026,"{'C': 0.20648915699741316, 'gamma': 0.001906995614684026}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
483,0.0004940032958984375,7.846833202638326e-06,0.0002938747406005859,1.3869323322533594e-06,0.20648915699741316,0.002664860747343896,"{'C': 0.20648915699741316, 'gamma': 0.002664860747343896}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
484,0.0004923820495605468,7.444465034677333e-06,0.00029439926147460936,1.3934745022013149e-06,0.20648915699741316,0.0037239114490102898,"{'C': 0.20648915699741316, 'gamma': 0.0037239114490102898}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
485,0.0004917621612548828,6.639176208041549e-06,0.0002972126007080078,3.059199320286835e-06,0.20648915699741316,0.005203842825142688,"{'C': 0.20648915699741316, 'gamma': 0.005203842825142688}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
486,0.0004896163940429687,6.6271788227431065e-06,0.00029439926147460936,1.548069294047158e-06,0.20648915699741316,0.007271918389999882,"{'C': 0.20648915699741316, 'gamma': 0.007271918389999882}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
487,0.0004899501800537109,5.938489459554954e-06,0.0002933502197265625,1.3869323322533596e-06,0.20648915699741316,0.010161874377781294,"{'C': 0.20648915699741316, 'gamma': 0.010161874377781294}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
488,0.0004901885986328125,4.7731375718087e-06,0.00029482841491699217,1.6831743807528296e-06,0.20648915699741316,0.014200336875591593,"{'C': 0.20648915699741316, 'gamma': 0.014200336875591593}",0.6744186046511628,0.6976744186046512,0.7619047619047619,0.6904761904761905,0.6904761904761905,0.7029900332225913,0.03042604169337763,420
489,0.0004961967468261718,3.4596170706209287e-06,0.0002945899963378906,2.489619728509257e-06,0.20648915699741316,0.01984373747240848,"{'C': 0.20648915699741316, 'gamma': 0.01984373747240848}",0.6744186046511628,0.7209302325581395,0.7857142857142857,0.8095238095238095,0.8571428571428571,0.7695459579180508,0.06472335326352162,375
490,0.0004926204681396484,4.46651612371311e-06,0.0002966403961181641,2.9717324163213505e-06,0.20648915699741316,0.02772989967235997,"{'C': 0.20648915699741316, 'gamma': 0.02772989967235997}",0.7674418604651163,0.8372093023255814,0.7380952380952381,0.8333333333333334,0.8095238095238095,0.7971207087486158,0.03856715349729654,343
