8.763488308514060243e-01,4.702847437045318824e-01,-2.212960016647898265e-01,9.169723883490247252e-01,9.780136634084690694e-01,1.004143112434670027e+00,8.565812592062714836e-01,6.793626018048587456e-01,8.540402656412264815e-01,7.518793854175146452e-01
2.161186497557637531e-01,7.581700207644115341e-02,1.503302947619769014e+00,5.665188523288068323e-01,6.012958466783772105e-01,5.614501290104008113e-01,5.761671362693699949e-01,1.067945164746578052e-01,5.721658727070078054e-01,1.879711342543996633e+00
5.494390353333616223e-02,-1.495669829204686607e-01,-6.135743207662009979e-01,5.086326902213738066e-01,4.276650425632957941e-01,6.240937592046312821e-01,2.902650051120431174e-01,-2.899107154348947724e-01,3.275006862787675499e-01,3.610648178222559124e-01
7.427368368782978347e-01,5.719249883687715919e-01,7.455317129769671869e-01,9.961424681111088475e-01,1.005308010718858558e+00,9.609540242851222214e-01,9.935111236429483572e-01,4.180594032824980766e-01,9.044994221532332013e-01,7.819834535147802690e-01
-1.143515891879729462e+00,2.044194006193406743e+00,1.431904101693736608e+00,-3.101830020634113727e-01,-4.044476610953680051e-01,-1.613472613375676601e-01,-6.045827345252987595e-01,6.187012274442681425e-01,4.574394427502587179e-01,1.839888311278539135e+00
5.972259783438502723e-01,-2.251677525423320409e-03,5.820753770915014780e-01,4.105132992753514065e-01,5.195246666614496966e-01,5.247887435936132716e-01,4.432946249656427584e-01,-1.487767607900563893e-01,4.320005532185652863e-01,3.779686617617573630e-01
8.369307248184534309e-01,5.943675471176437242e-01,2.523656519021847400e-01,7.277944172740169471e-01,8.884297714883977459e-01,1.042050300597956447e+00,9.727795418474802780e-01,5.818434004015338168e-01,1.033559173867840908e+00,7.252844404322158489e-01
1.306721456370246504e+00,9.592582345949711708e-01,4.822269974963966366e-01,1.330472410133717753e+00,1.533848369643406206e+00,1.617540261883979369e+00,1.311080109705639707e+00,1.063744201615820506e+00,1.424010298652436779e+00,1.071201742817373903e+00
1.234637467690521850e+00,9.193441104947286391e-01,7.820443171793912684e-01,1.259197080955909653e+00,8.037579657233621111e-01,1.679806219578052540e+00,1.336310410646494029e+00,1.503456432243237550e+00,1.472484527056898695e+00,9.900039268284561711e-01
1.199482420448401809e+00,1.007820285060811560e+00,8.222466028643089508e-01,1.060886489160550727e+00,1.219308331349872043e+00,1.490750900422577185e+00,1.433085218284209983e+00,1.001055519321983667e+00,1.334329352436187222e+00,8.924011888180737317e-01
6.450745728119007261e-01,4.759655505288487021e-01,1.423210164827211299e+00,7.690745353080858937e-01,8.662426326507521868e-01,9.350888233982986852e-01,9.060718811718991850e-01,6.116205458212411461e-01,1.022573396973877280e+00,7.559263513937691803e-01
6.552087400839103903e-01,4.856691782887009312e-01,-2.520836947578070086e-01,8.604068938959741342e-01,8.507105946920464623e-01,9.185057418729326573e-01,9.437039992888008877e-01,6.228306879971385879e-01,1.067410037099559839e+00,7.630429281842489031e-01
6.834486851104893956e-01,5.539010192418308831e-01,1.371795939778531537e+00,6.790017746353969041e-01,7.778439689028335824e-01,9.145034860225327300e-01,9.643758439674529059e-01,7.766536957285332665e-01,1.094305401349308537e+00,7.737083366851358335e-01
8.777237487988529541e-01,6.532438049583494388e-01,-1.710185435038311941e-01,9.924604590457304365e-01,1.008829962706262018e+00,1.093123299549229710e+00,1.031943581649639174e+00,9.461418374197640979e-01,1.128026799913486089e+00,7.921747184974082812e-01
1.325676148623019079e+00,1.039699351647978220e+00,3.412707762870318962e-01,1.073688005300829085e+00,1.196923088267428437e+00,1.466092154935193070e+00,1.449216051033915154e+00,1.211118476154620982e+00,1.537537964033682591e+00,1.017975942487214347e+00
1.008301991574728662e+00,7.107000907626453978e-01,-1.403284061237739799e-01,9.097066840836288693e-01,8.261594112620203045e-01,1.133718733692997249e+00,1.080421930191495905e+00,9.900542355068064904e-01,1.255217265312796204e+00,7.623515926341766225e-01
5.363230938704111050e-01,6.037012389091727105e-01,1.482740541522894251e+00,7.349890138593302424e-01,7.340145295193161168e-01,7.457772301365144241e-01,7.533134594806945028e-01,4.085386150313705111e-01,8.874583284073946921e-01,7.131591672373875923e-01
2.867763938761270781e-01,1.884146152529133200e+00,1.246548762041788327e+00,4.131203106045510109e-01,1.256381619478915690e-01,-2.889281166360016861e+00,2.250955588628347215e+00,2.570569623825393890e+00,2.530799311303140620e+00,1.735042805112065656e+00
-1.472390697369900803e+00,-1.353743770939994873e+00,1.610662047418961240e+00,-7.888427163406759313e-01,-7.700302992627723331e-01,-9.938637051354707319e-01,-9.475682126208921918e-01,-1.350522449592294061e+00,-9.982504525832298636e-01,1.939025294291145007e+00
-9.633414572243319540e-01,-7.962715575945985558e-01,7.824718944229900330e-01,5.436471582974184980e-01,1.169099994072329229e+00,6.912928454938426226e-01,-3.682340417408913602e-01,1.561469308674013012e+00,1.056645781008249824e-01,1.914016278664198989e-01
1.335399603728699702e+00,1.158690205281919017e+00,2.257023634160209014e-01,4.592431401362518373e-01,2.797895266070976605e-01,1.450302740466780649e-01,1.571715036538511967e+00,1.093319536255195290e+00,5.337058124107021961e-02,2.192166421461594072e-01
-2.520023058575092123e-01,-1.402064907289899132e-01,-5.360663156116212136e-01,1.204069771424494673e-01,7.809275749998392246e-01,-3.003618613104694357e-01,1.564724731794667478e-01,6.405309004549545326e-01,4.130308156224965499e-01,8.587046683718718709e-02
8.270732558432061232e-01,6.331303943240128573e-01,-5.800177259800530782e-01,1.096835683465476441e+00,9.549248552703679671e-01,4.584416973409119467e-01,8.540841688239404483e-01,8.926165004440859141e-01,1.125431896831755596e+00,4.843429339452376969e-01
7.396353165124138762e-01,4.338027868955284250e-01,1.826361382615327988e-01,8.007966245625044444e-01,8.653950438169955017e-01,9.090138103839083827e-01,8.932843025567940298e-01,4.123242531195540628e-01,8.645526932394436148e-01,7.992675533824502576e-01
6.819094044756884854e-01,5.955310352668964358e-01,3.468290454487056307e-01,1.047148677711912335e+00,9.241204107529105150e-01,1.119085596669067595e+00,9.322437050153895566e-01,6.438795521065666660e-01,1.100010934564650489e+00,1.191432333058897841e+00
9.254144770116879970e-01,7.133726286481114620e-01,3.588993181258130494e-01,1.285715565730376708e+00,8.964353218676984758e-01,1.153853517428740982e+00,1.150195117149173996e+00,7.076788147981898369e-01,1.320286671044297755e+00,1.199163234588769722e+00
-1.049561170858003711e+00,-9.507675000045286984e-01,-1.487192823694106325e+00,-3.461125643391403384e-01,-2.423180960732690958e-01,-7.015967029383218811e-01,-6.449501630068429359e-01,-1.108889102093373547e+00,-8.174465645643202993e-01,-4.208700157641251938e-01
-1.083527444856738020e+00,-9.815028447627649477e-01,-1.489291472549757467e+00,-4.033406221330255170e-01,-2.630685397106703460e-01,-6.353046434027506129e-01,-5.814795572318486316e-01,-1.057538882434276850e+00,-7.731661623295850161e-01,-4.997539384320622280e-01
-6.599008562318841031e-01,-8.899442530983747712e-01,-1.602633331619116142e+00,-7.386405182545255355e-02,5.210458393014336803e-02,-6.007003645824740001e-01,-6.692007007433536936e-01,-5.193668389235538418e-01,-9.381318078823651652e-01,-3.654454170125248647e-01
1.093764280070718131e+00,6.729108960923990690e-01,1.796144521591390153e-01,1.049167436853259527e+00,1.033557879208568231e+00,1.066081957301201921e+00,6.271641550369817519e-01,4.038330743482614338e-01,9.053583450247314479e-01,6.417193958647449126e-01
-2.424438373249995504e-01,-2.678311409820087752e-01,-1.025197674130416736e+00,3.553685377865831857e-02,2.969230114601662529e-01,1.949561842530384004e-01,1.220182404983770480e-01,2.242745255947083127e-01,4.185261589065638055e-01,1.891467879485724257e-01
-1.237008823930103807e+00,-1.244842162883214698e+00,-1.619843739714624142e+00,-5.767591790768511473e-01,-5.248787388023741229e-01,-8.486852803011385449e-01,-9.128754426742662353e-01,-9.666179628538226209e-01,-9.464108312440141502e-01,-4.880344870938840285e-01
1.547215175337572024e+00,7.529744674330861587e-01,2.862030598248991864e-01,1.120244706741152063e+00,1.181562900540807037e+00,1.472638402003336067e+00,1.169670543158805032e+00,1.294034099023201101e+00,1.247966968425654466e+00,8.952823931755011788e-01
-3.481981103462367666e-01,-6.734438945242309238e-01,4.778011719592107354e-01,-6.673271844010389975e-01,-2.601664496180922104e-01,-5.396977537641844264e-02,-4.472391965934874869e-01,5.996955394252485583e-01,-5.817931427240119469e-01,-7.573192061398072994e-01
