2.818532510000000268e-01 1.780500809999999989e-01 1.803312159999999886e-01 2.399999999999999911e-01 7.728152280000000207e-01 6.530612110000000303e-01 1.000000000000000000e+00 4.897959230000000219e-01 2.040816400000000086e-01 7.142859699999999645e-02
3.248958750000000006e-01 1.361229730000000082e-01 3.406335299999999761e-02 2.700000000000000178e-01 8.583584939999999719e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.199999929999999826e-01 3.199999929999999826e-01 3.000000119999999826e-01
3.312450129999999771e-01 8.292169100000000570e-02 2.732692100000000054e-02 2.380540539999999872e-01 1.715452326000000083e+00 9.358289000000000538e-03 1.336898499999999990e-02 2.379679080000000058e-01 4.304812849999999913e-01 4.164438249999999897e-01
3.749041590000000146e-01 1.074504530000000013e-01 2.812252999999999975e-02 2.916666669999999906e-01 9.798113510000000526e-01 2.166065000000000004e-02 2.166065000000000004e-02 2.924187779999999903e-01 4.765343069999999903e-01 3.267148140000000200e-01
3.706383730000000210e-01 1.075807029999999997e-01 2.407384200000000155e-02 2.966748770000000035e-01 8.841540239999999828e-01 3.496503000000000198e-03 6.993006999999999869e-03 2.972027959999999913e-01 4.545454680000000081e-01 3.461538550000000103e-01
3.043011190000000088e-01 9.834938299999999856e-02 3.460906080000000218e-01 9.155279500000000625e-02 3.618309905999999909e+00 1.187410579999999966e-01 2.317596520000000104e-01 3.433476399999999679e-02 6.008583700000000305e-02 4.077255700000000094e-02
3.057650650000000025e-01 9.919586599999999366e-02 3.522384689999999985e-01 9.514066499999999926e-02 3.618309905999999909e+00 1.215226950000000000e-01 2.430453750000000079e-01 3.221083400000000069e-02 6.002928300000000272e-02 2.635431300000000074e-02
3.277814009999999723e-01 1.040871369999999962e-01 2.123118200000000122e-01 7.738095200000000284e-02 1.612283718999999893e+00 5.166959759999999457e-01 9.982425569999999748e-01 4.920913999999999844e-02 7.205624099999999310e-02 1.318103099999999930e-02
3.896176000000000084e-01 1.036320089999999972e-01 1.672293999999999864e-02 2.378947369999999950e-01 7.853335660000000384e-01 1.767676770000000119e-01 1.000000000000000000e+00 2.373737390000000003e-01 4.393939379999999839e-01 2.348484989999999883e-01
2.970777370000000084e-01 3.811887840000000027e-01 5.558984810000000554e-01 2.150600340000000110e-01 8.658652999999999489e-01 6.949685509999999899e-01 9.669811430000000430e-01 1.603773579999999976e-01 1.635220129999999938e-01 1.533018849999999988e-01
2.970777370000000084e-01 2.725752610000000131e-01 5.003961529999999547e-01 1.526415090000000085e-01 8.658652999999999489e-01 8.254716989999999477e-01 1.000000000000000000e+00 1.863207560000000040e-01 1.108490560000000014e-01 5.306604499999999919e-02
3.327483920000000039e-01 1.164336809999999972e-01 2.115378700000000028e-02 3.768067230000000101e-01 1.506678176000000091e+00 3.188405899999999932e-02 1.072463840000000002e-01 4.202898440000000235e-01 5.739130380000000420e-01 3.376811739999999729e-01
2.151211905000001146e-01 1.121109789999999995e-01 7.930690799999999541e-02 2.622865220000000219e-01 8.275558069999999766e-01 4.583333430000000042e-01 6.111111190000000359e-01 1.498842569999999930e-01 1.498842609999999909e-01 2.117332219999999987e-01
3.242916479999999879e-01 2.635585240000000162e-01 2.853964239999999819e-01 1.839414410000000111e-01 2.388317025000000093e+00 4.569614350000000269e-01 7.345249379999999606e-01 9.129821000000000464e-02 8.052681100000000369e-02 1.609830680000000069e-01
3.242916479999999879e-01 8.813201499999999411e-02 8.248978699999999498e-02 1.642919340000000006e-01 2.388317025000000093e+00 2.544684709999999739e-01 4.156475070000000271e-01 1.031671349999999932e-01 1.026967710000000061e-01 1.915961110000000134e-01
2.151211905000001146e-01 8.577315800000000212e-02 1.327492299999999924e-02 4.646394979999999841e-01 1.791962798999999995e+00 1.827284100000000078e-01 4.330413040000000158e-01 6.163955100000000076e-02 2.747184040000000271e-01 1.287546750000000129e-01
3.245868100000000034e-01 1.104176169999999957e-01 2.006557900000000005e-01 2.575000000000000067e-01 2.484215115000000029e+00 6.549999709999999586e-01 9.649999740000000381e-01 2.250000099999999864e-02 1.499999999999999944e-02 0.000000000000000000e+00
3.245868100000000034e-01 1.104176169999999957e-01 2.006557900000000005e-01 2.849999999999999756e-01 2.484215115000000029e+00 6.549999709999999586e-01 9.649999740000000381e-01 2.250000099999999864e-02 1.499999999999999944e-02 0.000000000000000000e+00
4.363585604999998813e-01 1.082399520000000004e-01 4.441400799999999788e-02 3.629629630000000273e-01 6.212469649999999843e-01 1.240740719999999936e-01 3.500000540000000049e-01 3.037036960000000230e-01 4.370370510000000097e-01 1.990740900000000091e-01
4.363585604999998813e-01 1.159149990000000047e-01 2.170746000000000134e-02 3.506613760000000246e-01 6.212469649999999843e-01 5.776173200000000313e-02 4.115523990000000132e-01 3.574007149999999799e-01 4.657039640000000258e-01 1.931408049999999987e-01
3.304779110000000131e-01 4.629278099999999813e-02 1.289969000000000011e-02 8.518518499999999660e-02 4.842722689999999774e-01 2.055555579999999993e-01 5.907407999999999548e-01 8.518518499999999660e-02 1.722222270000000055e-01 9.722220900000000388e-02
2.151211905000001146e-01 3.145760650000000158e-01 1.136880200000000077e-02 1.901234569999999957e-01 2.408243451000000146e+00 1.236625479999999971e-01 9.966048330000000233e-01 4.434156399999999998e-02 5.082304499999999725e-02 3.749999700000000019e-02
2.151211905000001146e-01 1.097914599999999935e-01 1.905171629999999894e-01 1.171247359999999932e-01 1.368194616999999891e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.448275800000000224e-02 1.149425280000000021e-01 2.183908199999999925e-02
2.151211905000001146e-01 1.268221920000000003e-01 1.845597629999999878e-01 1.509057970000000082e-01 1.368194616999999891e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.017241299999999862e-02 1.551724080000000117e-01 1.724135900000000124e-02
3.926016299999999792e-01 3.476366839999999736e-01 2.324765609999999982e-01 1.768595040000000007e-01 8.456324880000000155e-01 4.698806189999999994e-01 7.910927370000000458e-01 9.090909399999999585e-02 4.214876099999999987e-02 2.152433340000000084e-01
3.265693130000000277e-01 1.462329310000000104e-01 2.551559999999999939e-02 4.214496030000000060e-01 2.458576208000000207e+00 2.308214600000000130e-02 2.376103300000000085e-02 3.097985979999999806e-01 5.442407729999999555e-01 4.013351399999999791e-01
3.751572870000000059e-01 1.062669809999999965e-01 6.757735199999999331e-02 3.735897440000000014e-01 1.027384604999999951e+00 3.369065699999999886e-02 6.584992300000000465e-02 1.362940219999999869e-01 2.710566520000000090e-01 1.500765679999999935e-01
3.266810319999999823e-01 9.807115900000000497e-02 2.125824399999999906e-02 4.091904049999999793e-01 2.131902181000000063e+00 4.952215399999999879e-02 1.068635960000000051e-01 3.970460590000000067e-01 5.490877629999999510e-01 3.866203429999999774e-01
3.220046759999999897e-01 1.463932659999999941e-01 1.578889559999999970e-01 6.428571399999999381e-02 5.692994789999999972e-01 9.729729889999999548e-01 1.000000000000000000e+00 5.405405499999999669e-02 1.756756750000000034e-01 3.378379299999999946e-02
2.669809389999999727e-01 1.439378659999999976e-01 1.160704939999999963e-01 6.666666699999999890e-02 5.692994789999999972e-01 9.672130939999999955e-01 1.000000000000000000e+00 2.786885199999999951e-01 1.639344249999999947e-01 2.459013499999999908e-02
3.078873850000000134e-01 2.608034790000000047e-01 3.357333370000000206e-01 2.471187719999999866e-01 1.193961202000000110e+00 6.369047629999999849e-01 8.281250000000000000e-01 7.849702499999999805e-02 7.217261799999999394e-02 1.434151750000000058e-01
2.977854609999999735e-01 7.967674900000000504e-02 1.051104199999999995e-02 1.199999999999999956e-01 4.412635409999999814e-01 2.000000000000000042e-02 4.999999699999999742e-02 1.199999969999999971e-01 2.700000109999999842e-01 2.699999810000000000e-01
2.151211905000001146e-01 4.827224799999999677e-02 1.081499799999999928e-02 1.652777779999999863e-01 1.529570222999999896e+00 3.768518600000000246e-02 3.768518600000000246e-02 3.703700000000000199e-04 8.935185499999999392e-02 8.810186400000000195e-02
3.314959740000000266e-01 7.792849400000000093e-02 3.929538999999999949e-02 4.045462810000000076e-01 6.430230263000000335e+00 1.779993470000000022e-01 8.873814939999999929e-01 0.000000000000000000e+00 3.922850999999999769e-03 1.029748320000000023e-01
2.173738450000000100e-01 2.348337540000000057e-01 1.696312299999999940e-01 3.127256179999999830e-01 2.677581507999999832e+00 4.584115049999999969e-01 6.167917499999999720e-01 1.149155719999999936e-01 1.383677279999999954e-01 2.187304499999999929e-01
3.321876679999999915e-01 2.106851299999999982e-01 2.858257909999999957e-01 2.931523639999999986e-01 1.574068624999999999e+00 3.561185450000000086e-01 8.962714520000000240e-01 1.668260079999999979e-01 1.371892909999999910e-01 9.273421799999999326e-02
3.249791289999999777e-01 9.633752600000000665e-02 1.308299500000000004e-01 3.226009089999999913e-01 7.277415760000000011e-01 2.389791159999999914e-01 2.784222659999999738e-01 2.134570779999999945e-01 9.280741999999999811e-03 2.494199280000000130e-01
3.310140540000000020e-01 1.653009749999999889e-01 1.052400559999999985e-01 3.219372520000000071e-01 5.388471159999999927e+00 2.937303700000000115e-02 1.017522549999999998e-01 2.000000000000000111e-01 2.394408970000000136e-01 3.267091990000000057e-01
3.304533769999999926e-01 9.596454100000000043e-02 1.171463370000000032e-01 1.638599890000000114e-01 1.860276057999999955e+00 1.327683630000000004e-01 9.981166719999999826e-01 1.676082909999999926e-01 2.890772220000000226e-01 1.892655490000000051e-01
3.289673639999999843e-01 7.940557199999999372e-02 2.166586060000000036e-01 5.977128699999999933e-02 2.211639946000000023e+00 5.107498759999999915e-01 9.989513159999999781e-01 4.090193999999999774e-02 7.813319600000000198e-02 4.352384799999999693e-02
3.207237580000000254e-01 9.209420399999999896e-02 2.673509729999999918e-01 8.384802199999999428e-02 1.792974099999999904e+00 1.737804860000000118e-01 1.000000000000000000e+00 8.384146500000000390e-02 1.737804860000000118e-01 1.322408320000000026e-01
3.309012089999999739e-01 7.527849999999999819e-02 1.192280809999999996e-01 1.311296859999999953e-01 1.797553777000000075e+00 2.900926469999999813e-01 1.000000000000000000e+00 1.090520319999999932e-01 1.397006359999999892e-01 1.432644130000000071e-01
3.277806609999999732e-01 9.841289500000000023e-02 1.260168389999999916e-01 2.207016430000000029e-01 1.803576733000000099e+00 1.450177880000000086e-01 9.999998810000000349e-01 1.307829169999999985e-01 2.046263369999999915e-01 1.539145710000000000e-01
3.308055650000000236e-01 7.603104099999999366e-02 1.771201209999999915e-01 7.424892700000000623e-02 2.137661739999999977e+00 4.931330380000000235e-01 9.999998810000000349e-01 5.751073000000000296e-02 1.072961389999999987e-01 8.497852100000000131e-02
3.316054159999999862e-01 6.686215099999999467e-02 1.021805060000000043e-01 1.592675359999999873e-01 2.097508010999999950e+00 1.709354070000000114e-01 1.000000119000000076e+00 6.514477000000000462e-02 1.436525580000000135e-01 1.300111409999999967e-01
3.216141730000000032e-01 9.662247899999999723e-02 1.545652979999999899e-01 1.135477230000000032e-01 1.879526916999999964e+00 7.776049499999999892e-02 9.984449149999999884e-01 1.127527210000000002e-01 1.664074660000000039e-01 1.100311280000000058e-01
3.313314649999999917e-01 9.194157599999999708e-02 1.731863650000000088e-01 9.424460399999999571e-02 1.941909550000000095e+00 1.676259039999999922e-01 9.985612029999999528e-01 8.992806100000000358e-02 1.762589960000000011e-01 1.061151030000000023e-01
3.261959220000000270e-01 7.899601800000000118e-02 8.648964900000000178e-02 2.291244080000000016e-01 2.968721191000000204e+00 9.734513599999999878e-02 9.995079639999999710e-01 1.317600760000000037e-01 1.661750230000000050e-01 2.146017550000000051e-01
3.279738079999999778e-01 9.468481800000000392e-02 2.388937389999999938e-01 1.228724830000000046e-01 1.775153613999999935e+00 2.070808259999999956e-01 1.000000000000000000e+00 8.884435899999999775e-02 1.917167600000000138e-01 1.519706249999999981e-01
3.328820230000000269e-01 9.314625299999999830e-02 1.132427240000000029e-01 1.287285790000000096e-01 1.736329427999999897e+00 1.465773880000000029e-01 9.992558959999999768e-01 6.770833599999999397e-02 1.711309550000000013e-01 1.339285970000000103e-01
3.255059920000000218e-01 9.341703899999999339e-02 1.250291020000000031e-01 3.963299100000000075e-01 1.920651093000000031e+00 1.194690239999999931e-01 9.993680120000000278e-01 1.725663689999999972e-01 1.972187159999999884e-01 1.643488999999999922e-01
3.290415289999999993e-01 7.960218400000000638e-02 9.297724300000000108e-02 1.764783689999999960e-01 2.749807209000000086e+00 1.171218450000000022e-01 9.989495870000000277e-01 8.771008299999999425e-02 1.370798350000000110e-01 1.410189269999999884e-01
3.309083039999999865e-01 7.573431699999999545e-02 1.330048309999999900e-01 1.068606260000000002e-01 2.100307783999999955e+00 2.684931460000000158e-01 9.989043469999999703e-01 8.219178000000000595e-02 1.824657470000000115e-01 1.556164620000000109e-01
3.201730159999999770e-01 9.428910299999999911e-02 1.466936130000000005e-01 1.287081340000000018e-01 1.618648901000000029e+00 2.786144609999999799e-01 1.000000000000000000e+00 8.810240799999999317e-02 1.566265079999999976e-01 9.412652300000000360e-02
3.330655719999999764e-01 9.079313799999999546e-02 1.121559969999999934e-01 2.105640820000000135e-01 1.856229340999999922e+00 8.227848299999999948e-02 9.994246959999999458e-01 1.219792890000000046e-01 2.445339410000000047e-01 2.114499210000000129e-01
3.128916480000000222e-01 1.009719929999999960e-01 3.070563499999999849e-02 2.840860219999999936e-01 8.337331080000000005e-01 2.941176499999999944e-02 3.267973999999999879e-02 2.647058959999999961e-01 5.392156839999999729e-01 3.578431610000000207e-01
2.461522479999999902e-01 2.069763069999999983e-01 1.441236710000000087e-01 5.442968750000000133e-01 6.324479969999999840e-01 8.124999700000000435e-02 4.624999960000000243e-01 3.333333330000000094e-01 3.812500039999999757e-01 2.354166709999999940e-01
3.134541470000000163e-01 2.239358509999999913e-01 9.090452200000000149e-02 3.103534550000000003e-01 8.723355499999999596e-01 1.128712860000000012e-01 3.115511630000000198e-01 1.240924109999999997e-01 2.785478519999999847e-01 2.722772239999999844e-01
3.145975599999999983e-01 2.255340740000000010e-01 9.086023199999999911e-02 3.113963390000000220e-01 8.723355499999999596e-01 1.144781150000000053e-01 3.131313050000000264e-01 1.252525270000000024e-01 2.801346809999999965e-01 2.690235610000000221e-01
3.152150289999999799e-01 1.150209380000000031e-01 1.459689600000000087e-01 2.143678159999999888e-01 3.728062549999999753e-01 6.904761790000000232e-01 8.571428660000000033e-01 1.496598570000000072e-01 1.462585030000000119e-01 6.802738000000000014e-03
3.899728729999999977e-01 2.922852530000000226e-01 1.388806130000000139e-01 1.000000000000000056e-01 3.728062549999999753e-01 6.999999879999999619e-01 8.999999760000000348e-01 4.000000060000000190e-01 2.000000030000000095e-01 0.000000000000000000e+00
2.880048350000000146e-01 2.846075550000000121e-01 5.707131700000000335e-02 3.706222639999999791e-01 5.215835330000000436e-01 2.081300839999999930e-01 4.682926769999999905e-01 1.999999960000000132e-01 3.951219590000000226e-01 2.861788630000000055e-01
2.919481740000000047e-01 3.597148219999999896e-01 8.449882599999999910e-02 4.948837209999999986e-01 5.215835330000000436e-01 4.139534859999999816e-01 7.953488709999999573e-01 2.000000040000000090e-01 3.906976730000000231e-01 1.813953520000000097e-01
3.018129310000000065e-01 2.844829979999999869e-01 1.079827800000000004e-01 3.920750000000000068e-01 3.804717579999999932e-01 2.350000009999999862e-01 3.110000059999999955e-01 1.999999980000000122e-01 2.969999939999999894e-01 1.634999990000000070e-01
3.788573219999999964e-01 4.237889690000000154e-01 1.547906300000000124e-01 4.676470589999999761e-01 3.804717579999999932e-01 4.558823630000000127e-01 9.705882369999999648e-01 2.352941199999999955e-01 4.705882439999999889e-01 1.544117779999999995e-01
3.186091200000000234e-01 1.009665460000000042e-01 6.059268300000000135e-02 1.875000000000000000e-01 7.580576810000000387e-01 2.322580670000000125e-01 5.677419299999999502e-01 1.935483809999999916e-01 2.838709649999999751e-01 1.000000240000000068e-01
3.163591820000000165e-01 1.012755810000000034e-01 4.691036400000000300e-02 2.000000000000000111e-01 7.580576810000000387e-01 3.375000060000000190e-01 9.875000120000000381e-01 1.624999940000000087e-01 3.125000000000000000e-01 1.187499759999999932e-01
4.172730450000000091e-01 1.043311229999999978e-01 1.699033689999999985e-01 2.801441439999999838e-01 1.026123912999999943e+00 2.278820399999999941e-02 4.423592600000000180e-02 3.445040289999999894e-01 4.477211830000000226e-01 3.096514940000000271e-01
4.010668780000000155e-01 6.350675899999999596e-02 5.189729800000000143e-02 1.573908169999999884e-01 8.716036780000000483e-01 1.478352699999999943e-02 2.639915400000000106e-02 1.573389619999999989e-01 3.812037999999999816e-01 3.928194050000000104e-01
3.292962669999999759e-01 1.114953669999999980e-01 1.302608949999999877e-01 2.170420419999999906e-01 8.365559329999999738e-01 3.804347699999999916e-02 1.195652110000000046e-01 7.336956299999999875e-02 1.576087029999999889e-01 3.125000000000000000e-02
3.295004950000000044e-01 1.932393860000000130e-01 5.265198399999999612e-01 2.147240049999999956e-01 3.169676079999999896e+00 6.191539670000000273e-01 9.996923410000000398e-01 8.673981000000000746e-03 2.163640400000000144e-02 4.643654800000000110e-02
3.243038400000000099e-01 9.761908599999999381e-02 6.239869000000000318e-03 5.140089420000000242e-01 3.325547273999999831e+00 5.775576999999999621e-03 6.435643429999999832e-01 4.900990129999999723e-01 5.255775449999999793e-01 4.290428760000000175e-01
3.264378139999999928e-01 9.405217300000000280e-02 3.636620699999999762e-02 2.866452369999999972e-01 1.851676893000000046e+00 1.114922839999999971e-01 2.281303699999999990e-01 2.864494029999999913e-01 4.957118329999999906e-01 3.567752840000000258e-01
3.268443220000000204e-01 9.394145600000000651e-02 3.687985800000000147e-02 2.848154869999999783e-01 1.851676893000000046e+00 1.122625250000000019e-01 2.297063920000000092e-01 2.849740980000000090e-01 4.922279720000000136e-01 3.652849790000000096e-01
3.311625220000000147e-01 2.512471849999999840e-01 6.404545689999999736e-01 2.377241810000000066e-01 1.982772229000000053e+00 6.717377820000000055e-01 9.178107639999999456e-01 7.037724500000000494e-02 2.263450800000000110e-02 7.254173099999999819e-02
2.793421010000000093e-01 5.002045399999999892e-02 3.605417999999999991e-03 1.180167079999999979e-01 4.309291981000000327e+00 5.763952399999999754e-02 8.700829150000000123e-01 2.836230600000000032e-02 5.855443700000000085e-02 1.075022820000000046e-01
3.320081739999999892e-01 1.113887739999999960e-01 1.132615960000000060e-01 1.822222219999999893e-01 2.036697629999999926e+00 1.908831890000000087e-01 9.943020339999999457e-01 1.168091150000000050e-01 2.307692319999999908e-01 1.566951269999999896e-01
3.203363020000000172e-01 2.192560869999999884e-01 5.836216349999999720e-01 2.622222220000000048e-01 4.035726279999999888e-01 6.288888849999999531e-01 7.911111119999999497e-01 2.044444480000000008e-01 6.666666699999999890e-02 6.333333300000000554e-02
3.707605959999999978e-01 1.051095789999999947e-01 6.624906999999999324e-02 3.811594200000000265e-01 1.027384604999999951e+00 3.188405899999999932e-02 6.666666999999999732e-02 1.449275309999999983e-01 2.840579750000000181e-01 1.724637750000000136e-01
3.751572870000000059e-01 1.062669809999999965e-01 6.757735199999999331e-02 3.735897440000000014e-01 1.027384604999999951e+00 3.369065699999999886e-02 6.584992300000000465e-02 1.362940219999999869e-01 2.710566520000000090e-01 1.500765679999999935e-01
4.363585604999998813e-01 5.817519789999999746e-01 8.885730520000000299e-01 7.415224900000000341e-02 1.207024118999999951e+00 8.432352939999999686e-01 9.956862950000000545e-01 3.333333499999999866e-02 4.549019700000000305e-02 9.813725700000000551e-02
2.151211905000001146e-01 3.694387009999999805e-01 2.925456989999999924e-01 1.729400000000000104e-01 1.817891112000000087e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.799999999999999489e-02 9.080000000000000571e-02 1.854000030000000077e-01
3.456871240000000123e-01 2.892253810000000036e-01 1.741025439999999980e-01 2.284722220000000026e-01 8.172270399999999324e-02 5.000000000000000000e-01 8.888888959999999839e-01 2.500000000000000000e-01 2.083333330000000094e-01 6.250000000000000000e-02
3.305677220000000083e-01 4.600751510000000155e-01 4.815398009999999895e-01 1.255555560000000126e-01 8.524220070000000371e-01 5.974074110000000548e-01 9.966666979999999620e-01 6.111111400000000110e-02 5.611111299999999719e-02 1.593518539999999872e-01
3.327483920000000039e-01 1.164336809999999972e-01 2.115378700000000028e-02 3.673949579999999937e-01 1.506678176000000091e+00 3.188405899999999932e-02 1.072463840000000002e-01 4.202898440000000235e-01 5.739130380000000420e-01 3.333333130000000200e-01
3.326926359999999860e-01 1.316122959999999897e-01 5.595552100000000112e-02 2.217948720000000040e-01 8.208340729999999974e-01 3.015873130000000235e-01 1.000000119000000076e+00 1.111111119999999980e-01 3.650793729999999848e-01 5.555558199999999919e-02
3.615033489999999738e-01 3.134104859999999881e-01 1.057629030000000053e-01 4.223958329999999983e-01 2.504354039999999726e-01 2.916666669999999906e-01 9.895833330000000094e-01 2.812500000000000000e-01 5.416666669999999906e-01 0.000000000000000000e+00
3.535406629999999772e-01 3.320821380000000267e-01 1.298117010000000016e-01 3.117283949999999915e-01 2.504354039999999726e-01 4.320987709999999926e-01 9.506172739999999566e-01 2.469135749999999963e-01 4.814814829999999879e-01 0.000000000000000000e+00
3.505294520000000191e-01 1.702871830000000086e-01 1.022486890000000037e-01 4.237805660000000252e-01 5.417120370000000351e-01 5.185810770000000014e-01 5.726351370000000163e-01 8.277026799999999407e-02 1.773648640000000110e-01 7.094594799999999479e-02
3.261794559999999787e-01 8.815002800000000527e-02 2.691635999999999855e-03 3.834615379999999907e-01 5.709518719999999714e-01 5.384614999999999714e-03 9.992312190000000038e-01 3.019230660000000177e-01 5.519230960000000019e-01 0.000000000000000000e+00
3.192229050000000012e-01 1.005298889999999973e-01 1.473260859999999950e-01 1.854166670000000072e-01 1.883754351999999965e+00 4.687500000000000000e-02 4.687500000000000000e-02 1.802083399999999946e-01 3.406249880000000174e-01 1.999999879999999897e-01
3.261732350000000058e-01 1.030758489999999972e-01 1.492663429999999958e-01 2.292095209999999994e-01 1.883754351999999965e+00 4.825090600000000313e-02 4.825090600000000313e-02 1.917973460000000074e-01 3.558504279999999964e-01 2.195416089999999987e-01
3.264698759999999922e-01 1.711724540000000017e-01 4.975586099999999845e-02 3.543166269999999951e-01 4.305731913999999882e+00 1.429652020000000134e-01 1.644694150000000077e-01 1.529788960000000031e-01 2.968265990000000243e-01 4.338754420000000001e-01
3.296605029999999936e-01 2.970210930000000138e-01 2.497351989999999911e-01 1.994084359999999945e-01 7.068708249999999804e-01 5.638888850000000064e-01 9.690972049999999616e-01 0.000000000000000000e+00 3.240741000000000108e-03 1.475693999999999964e-02
3.293617990000000106e-01 3.265693150000000267e-01 2.955531659999999783e-01 1.955404789999999893e-01 7.068708249999999804e-01 6.542119459999999886e-01 9.710144550000000541e-01 7.925724999999999784e-03 6.340580000000000174e-03 1.324728900000000063e-02
