-2.734323593318435663e-01,1.061898150648168671e-01,0.000000000000000000e+00,8.461666504810769207e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.133106545249602082e-02,0.000000000000000000e+00,-8.628080349366851198e-02
-1.038628802266615553e-01,9.905526313895560153e-02,8.691164062113500288e-02,0.000000000000000000e+00,2.522100455535832286e-01,9.764364031993216786e-02,0.000000000000000000e+00,-1.137581114619265615e-01,0.000000000000000000e+00,-1.952971227971874169e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.482923047575940456e-02,0.000000000000000000e+00,2.167290287244573177e-01,1.057912471342744298e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.963284117565901987e-02
-2.425439767869277952e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.283629385745528317e-01,2.576845798789419995e-01,1.463666419515439465e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.635590273154360674e-01
-1.246590158586565605e-01,-1.087201201450732346e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.612469665818017428e-01,2.411040225906578016e-01,0.000000000000000000e+00,2.990734046839045868e-01,0.000000000000000000e+00,-2.688430941887319792e-01
0.000000000000000000e+00,-3.038834302941907928e-01,-2.049862487722415028e-01,1.127532189471482926e-01,0.000000000000000000e+00,1.227096312692925878e-01,2.069936997444822568e-01,2.088763366108677411e-01,0.000000000000000000e+00,1.149286052679455022e-01
9.515396043587272257e-02,-1.318466802738421095e-01,-2.540724445105618789e-01,2.046505390256027346e-01,2.535924965378422158e-01,2.180331282327000464e-01,8.211044847088019849e-02,1.170516882881329768e-01,0.000000000000000000e+00,-9.094779192378470156e-02
-1.074626124811858541e-01,-8.314086051863746329e-02,-1.058411813888381903e-01,0.000000000000000000e+00,-1.903784575462936779e-01,0.000000000000000000e+00,1.165607376758714397e-01,1.257998152279760640e-01,-1.024874631870550251e-01,0.000000000000000000e+00
1.851213504456807324e-01,0.000000000000000000e+00,-1.018535345952289034e-01,0.000000000000000000e+00,-2.419514324384876292e-01,-2.019720501989635542e-01,0.000000000000000000e+00,-1.792128722979731692e-01,-8.739701148182273116e-02,2.329471076262393803e-01
0.000000000000000000e+00,-1.340872924306564795e-01,1.027776869096865969e-01,0.000000000000000000e+00,-1.624131617377492509e-01,-1.587568045572896047e-01,-1.100653990672441629e-01,0.000000000000000000e+00,2.714131652270245776e-01,3.363890324686507061e-01
-1.393671761779725904e-01,1.770822691787045378e-01,1.487014357237773921e-01,-9.021251843309119334e-02,-2.183139586765252549e-01,-2.150964410486471967e-01,0.000000000000000000e+00,-2.127066822433079651e-01,9.275996890838121567e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.710513882776618921e-01,1.953004752230600993e-01,-1.551320470160000020e-01,-1.670507408129210114e-01,-2.748925078638988495e-01,-1.479332513398070315e-01,-2.534184593318341006e-01,2.608022782314811105e-01,9.212119372148230845e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.116554929467156870e-01,9.975916592435836450e-02,-1.288461013626052698e-01,-2.389897135406465478e-01,-2.197864253873616780e-01,2.576845972201273760e-01,2.818446974679171269e-01
-1.629122749380717550e-01,1.412444044167318058e-01,0.000000000000000000e+00,1.900389327034869569e-01,1.764360978498458465e-01,8.918528845486442536e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.222834244199791809e-01
0.000000000000000000e+00,-3.039733210142223641e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.444758331735817414e-02,1.027615147815800767e-01,9.740409736197147561e-02,1.820376947009323121e-01,1.188645454124324513e-01,3.063444363413482252e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.651763914934636923e-01,-2.577399316816215702e-01,-2.557248267368816830e-01,2.595368045980119831e-01,3.027509857931872661e-01
0.000000000000000000e+00,-1.303815939356508524e-01,0.000000000000000000e+00,1.555456827594156877e-01,8.119496859455815896e-02,1.394006133342563514e-01,0.000000000000000000e+00,1.645674848456474271e-01,0.000000000000000000e+00,1.039411340426526220e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.166336686822085245e-02,8.490065486468607869e-02,0.000000000000000000e+00,-1.970682395234708839e-01,-2.885202867651354697e-01,-2.468740486404605861e-01,2.449005215178767236e-01,3.050973461851412827e-01
-3.335988567165050211e-01,1.269378807049819091e-01,0.000000000000000000e+00,1.131799793045003832e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.026206505000683888e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.374244650234613507e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
