1.219333675902569913e+00,-4.476905510738279914e-01,-2.476825084538670022e-02,1.085232850417479966e+00,3.468890254065710166e-01,-6.953836534940680547e-01,-4.527276749091240227e-01,-1.431912465298730008e-01,-1.403927556166809998e-03,-5.821344988154599775e-01
1.346035902933099937e+00,-4.160619601736850193e-01,-1.776127708945429984e-01,1.026748899481229937e+00,3.468890254065710166e-01,-7.500873014175279963e-01,-4.583544475975169785e-01,-2.578222207909530161e-01,2.999874188411839893e-02,-5.822896465005970024e-01
1.538147883418039985e+00,-3.363135100032900171e-01,3.762522114459370126e-01,8.786258729569920156e-01,3.468890254065710166e-01,-8.328649141811289569e-01,-4.301254483236319759e-01,-2.994985918202829889e-01,-5.363264146364520035e-02,-5.811803405518619625e-01
1.163262704660539937e+00,-4.295760280805869802e-01,1.364895880234310022e-01,9.719962968844709783e-01,3.468890254065710166e-01,-7.432116692684920256e-01,-4.602279282883560141e-01,-2.690148540512439790e-01,-4.393421986025570006e-03,-5.826232140236440316e-01
1.337740214019919938e+00,-4.528119168119110194e-01,-2.308871315992540030e-01,8.514991593633189915e-01,3.468890254065710166e-01,-8.387124543699500112e-01,-4.149725062535969955e-01,-4.711379913946979747e-01,5.639100657466990241e-02,-5.833795589886909827e-01
1.590994108253950046e+00,-4.127502762843259787e-01,-3.981425211558120014e-01,1.214329571162299892e+00,3.468890254065710166e-01,-7.283515499330670551e-01,-5.214634198417109623e-01,-6.382450704484039505e-01,8.145181570812679711e-03,-5.816612983757889488e-01
9.641539494145630051e-01,-4.743705695992290194e-01,1.699660735412820024e-03,1.106101836598810007e+00,3.468890254065710166e-01,-6.970827751578110298e-01,-3.844622742426679896e-01,-1.203055211071319963e-01,-5.483342046275229732e-03,-5.826503648685430470e-01
1.405624673733860019e+00,-3.999714663453179941e-01,-2.088388197639370059e-01,1.336981915255510023e+00,3.468890254065710166e-01,-8.469121036894170507e-01,-5.011783681790119571e-01,-3.482336493121520049e-01,1.007389670307310033e-02,-5.819580183236150450e-01
1.193547130369549958e+00,-4.453313085966509877e-01,-1.172252269960579948e-02,7.655200609989220029e-01,3.468890254065710166e-01,-6.931191908977289984e-01,-4.035631502644119739e-01,-2.757201335963749833e-01,-6.358667675869670265e-03,-5.828326633985799754e-01
1.203750515333730009e+00,-4.295035871539130135e-01,1.185150475550830057e-01,8.514991593633189915e-01,3.468890254065710166e-01,-6.497569931363790241e-01,-4.301254483236319759e-01,-1.697823232854810127e-01,-5.886230176142649706e-02,-5.821461348918449685e-01
1.882655203085319973e-01,-4.706864441795869936e-01,-5.813439411712379989e-01,1.865114062751040080e+00,3.468890254065710166e-01,-7.050208030056860364e-01,-9.045542161456370245e-01,-1.788722746418449916e-01,-9.723660754996900357e-02,-5.799139475719240489e-01
7.884640170293150119e-02,-4.823560400797560210e-01,-4.105983165490120212e-01,1.865114062751040080e+00,3.468890254065710166e-01,-5.135270211784580541e-01,-7.991518070768399706e-01,-6.502771838708719387e-02,-1.420650175527130021e-01,-5.804317529710719681e-01
3.245553926830530012e-01,-4.714119494276700073e-01,-4.970618109021819886e-01,1.865114062751040080e+00,-1.694361568222610137e-01,-6.408008521165780014e-01,-7.907485134533279725e-01,-3.410280987002600045e-02,-1.246515425799220034e-01,-5.793166289841440442e-01
3.553940589404749884e-01,-4.533280836792609736e-01,-6.542972848621529947e-01,1.864853026419549975e+00,3.468890254065710166e-01,-8.657117565715349849e-01,-8.424529177964119597e-01,-1.690242054235290003e-01,-8.590881737319179534e-02,-5.810833732486510028e-01
3.776370720348770083e-01,-4.699301361253250264e-01,-6.969601654658319489e-01,1.837630247065850098e+00,-1.694361568222610137e-01,-7.678996352990240526e-01,-7.500684492211699972e-01,-3.797623470414350222e-01,-1.213909688757840027e-01,-5.801369723693099445e-01
